area,district,latitude,longitude,money,orientation,plot,street,subway,time,typ
58㎡,顺义,40.116534,116.669988,2900,朝南 北,整租,顺义城,,2019-01-19,1室1厅1卫
89㎡,顺义,40.128078,116.659766,4500,朝东 西,整租,顺义城,距离15号线-顺义901m,2019-01-18,3室1厅1卫
98㎡,顺义,40.128078,116.659766,4500,朝南 北,建新南区,顺义城,距离15号线-顺义901m,2019-01-25,3室1厅1卫
70㎡,顺义,40.137571,116.648422,4700,朝南 北,整租,顺义城,距离15号线-石门221m距离15号线-顺义1184m,2018-12-23,2室1厅1卫
45㎡,顺义,40.039656,116.675236,2600,朝西 北,整租,顺义其它,,2019-01-05,1室0厅1卫
135㎡,顺义,40.190146,116.669984,4800,朝南 北,整租,马坡,,2018-11-24,3室1厅2卫
57㎡,顺义,40.128885,116.659218,3300,朝东南,整租,顺义城,距离15号线-顺义541m,2018-12-21,2室1厅1卫
125㎡,顺义,40.132553,116.646296,7000,朝南 北,整租,顺义城,距离15号线-石门194m,2018-12-26,3室1厅1卫
47㎡,顺义,40.180093,116.655693,2600,朝南,整租,马坡,,2018-12-28,1室0厅1卫
57㎡,顺义,40.128078,116.659766,3900,朝南 北,整租,顺义城,距离15号线-顺义901m,2018-11-24,2室1厅1卫
126㎡,顺义,40.063647,116.581415,5900,朝南 北,整租,天竺,,2018-12-27,3室2厅1卫
84㎡,顺义,40.140733,116.665892,4300,朝南 北,整租,顺义城,距离15号线-顺义358m,2018-11-03,2室1厅1卫
100㎡,顺义,40.12784,116.674322,4500,朝南 北,整租,顺义城,,2018-10-31,2室2厅2卫
76㎡,顺义,40.117154,116.559953,7500,朝南,整租,后沙峪,距离15号线-后沙峪950m,2018-09-30,2室2厅1卫
121㎡,顺义,40.118729,116.670101,4200,朝南 北,整租,顺义城,,2018-11-22,3室2厅1卫
119㎡,顺义,40.110054,116.560168,7500,朝南 北,整租,后沙峪,,2018-11-18,3室2厅1卫
266㎡,顺义,40.087052,116.722221,15000,朝南 北,整租,顺义其它,,2018-11-22,6室2厅4卫
92㎡,顺义,40.123965,116.688628,3300,朝南 北,整租,顺义城,,2018-10-16,2室1厅1卫
122㎡,顺义,40.116654,116.554991,10000,朝南 北,整租,后沙峪,,2018-11-10,3室2厅2卫
86㎡,顺义,40.180564,116.661432,3400,朝南 北,整租,马坡,,2018-11-06,2室2厅1卫
88㎡,顺义,40.087052,116.722221,3700,朝南 北,整租,顺义其它,,2018-11-02,2室1厅1卫
110㎡,顺义,40.137953,116.639323,5500,朝南 北,整租,顺义城,距离15号线-石门747m,2018-10-20,3室1厅1卫
128㎡,顺义,40.133443,116.674754,5500,朝南 北,整租,顺义城,,2018-10-18,4室1厅1卫
127㎡,顺义,40.110591,116.697838,4800,朝南 北,港馨家园东区,顺义城,,2018-10-26,3室1厅1卫
58㎡,顺义,40.116534,116.669988,2900,朝南 北,整租,顺义城,,2018-10-06,2室1厅1卫
91㎡,顺义,40.180093,116.655693,3500,朝南 北,整租,马坡,,2018-10-18,3室1厅1卫
115㎡,顺义,40.189938,116.664815,5000,朝南 北,整租,马坡,,2018-10-05,3室1厅1卫
92㎡,顺义,40.14191,116.644273,4300,朝南 北,整租,顺义城,距离15号线-石门688m,2018-06-22,2室1厅1卫
150㎡,顺义,40.110054,116.560168,9500,朝南 北,整租,后沙峪,,2018-07-13,3室1厅2卫
113㎡,顺义,40.099551,116.541069,12000,朝南 北,整租,后沙峪,,2018-04-05,2室2厅1卫
95㎡,顺义,40.110591,116.697838,3000,朝南 北,整租,顺义城,,2018-10-04,2室1厅1卫
66㎡,顺义,40.037646,116.675955,2900,朝南 北,整租,顺义其它,,2018-08-30,1室1厅1卫
141㎡,顺义,40.116654,116.554991,12000,朝南,整租,后沙峪,,2018-03-15,3室1厅2卫
141㎡,顺义,40.116654,116.554991,8000,朝南 北,整租,后沙峪,,2018-03-08,3室1厅2卫
130㎡,顺义,40.117154,116.559953,19000,朝南 北,整租,后沙峪,距离15号线-后沙峪950m,2018-06-02,5室2厅3卫
42㎡,顺义,40.081257,116.637984,4000,朝西,北京苏活二区,顺义其它,,2019-03-22,3房间2卫
56㎡,顺义,40.128078,116.659766,3700,朝南 北,整租,顺义城,距离15号线-顺义901m,2019-03-22,1室1厅1卫
87㎡,顺义,40.147758,116.660013,4500,朝南 北,双兴北区,顺义城,,2019-03-23,3室1厅1卫
53㎡,顺义,40.108073,116.564402,5500,朝南,北京方糖,后沙峪,,2019-03-10,2房间2卫
96㎡,顺义,40.183199,116.669568,4100,朝南 北,金宝城北区,马坡,,2019-03-16,2室1厅1卫
108㎡,顺义,40.037801,116.63386,4200,朝南 北,樱花园六区,李桥,,2019-03-22,3室2厅1卫
193㎡,顺义,40.078165,116.543168,24600,朝南 北,整租,中央别墅区,,2019-03-22,4室3厅2卫
62㎡,顺义,40.124616,116.54955,3000,朝南 北,青岚花园,后沙峪,,2019-03-23,1室1厅1卫
89㎡,顺义,40.209575,116.666246,3500,朝南 北,恒华安纳湖,马坡,,2019-03-07,2室1厅1卫
72㎡,顺义,40.12395,116.569194,5500,朝南,国门智慧城,后沙峪,,2019-03-07,3房间2卫
115㎡,顺义,40.087052,116.722221,5000,朝南 北,整租,顺义其它,,2019-03-06,2室2厅2卫
39㎡,顺义,40.21128,116.676506,1800,朝南,龙湖香醍漫步四区南区,马坡,,2019-03-06,1室0厅1卫
119㎡,顺义,40.125799,116.654682,5200,朝南 北,整租,顺义城,,2019-03-07,3室2厅2卫
44㎡,顺义,40.169608,116.651151,2800,朝南,首开中晟广场,马坡,,2019-03-07,2房间1卫
45㎡,顺义,40.186753,116.665923,2500,朝南,香悦四季,马坡,,2019-03-08,1房间1卫
86㎡,顺义,40.127539,116.678491,3800,朝南 北,裕龙四区,顺义城,,2019-03-08,2室1厅1卫
57㎡,顺义,40.109238,116.637901,4500,朝南 北,金地未未来,顺义其它,,2019-03-04,3室1厅2卫
61㎡,顺义,40.124616,116.54955,3800,朝南,整租,后沙峪,,2019-03-05,1室1厅1卫
102㎡,顺义,40.124616,116.54955,4500,朝南 北,整租,后沙峪,,2019-03-14,3室1厅1卫
119㎡,顺义,40.110054,116.560168,7200,朝南 北,整租,后沙峪,,2019-03-01,3室2厅1卫
333㎡,顺义,40.099551,116.541069,49000,朝东 南 北,整租,后沙峪,,2019-03-01,4室2厅3卫
61㎡,顺义,40.12408,116.563472,4200,朝东南,整租,后沙峪,距离15号线-后沙峪1162m,2019-03-03,2房间1卫
85㎡,顺义,40.111557,116.5511,5200,朝西南,吉祥雅筑,后沙峪,,2019-03-06,2室1厅1卫
77㎡,顺义,40.048301,116.599448,4800,朝南 北,南竺园,首都机场,,2019-03-03,3室1厅1卫
84㎡,顺义,40.111557,116.5511,5500,朝东南,整租,后沙峪,,2019-03-06,2室1厅1卫
45㎡,顺义,40.106266,116.543201,4900,朝南,整租,后沙峪,,2019-03-14,2房间2卫
43㎡,顺义,40.134877,116.605239,2800,朝南 北,整租,顺义其它,距离15号线-南法信914m,2019-03-07,1房间1卫
126㎡,顺义,40.124616,116.54955,4500,朝南 北,青岚花园,后沙峪,,2019-03-06,3室1厅2卫
89㎡,朝阳,40.050014,116.596995,5000,朝南 北,西平里,首都机场,,2019-03-09,3室1厅1卫
61㎡,顺义,40.14532,116.659297,3300,朝南 北,整租,顺义城,距离15号线-顺义853m,2018-10-24,2室1厅1卫
87㎡,顺义,40.138113,116.707179,3800,朝南 北,彩俸北区,顺义其它,,2019-03-02,2室1厅1卫
135㎡,顺义,40.087052,116.722221,6500,朝南 北,整租,顺义其它,,2019-03-09,3室2厅2卫
95㎡,顺义,40.129754,116.678194,7000,朝南 北,整租,顺义城,,2019-01-08,3室1厅1卫
70㎡,顺义,40.113182,116.545663,4600,朝南,整租,后沙峪,,2019-01-16,1室1厅1卫
134㎡,顺义,40.087052,116.722221,6500,朝南 北,整租,顺义其它,,2019-03-04,3室2厅2卫
84㎡,顺义,40.143945,116.656627,4000,朝南 北,太平小区,顺义城,,2019-02-27,2室1厅1卫
58㎡,顺义,40.116534,116.669988,3200,朝南 西,整租,顺义城,,2019-03-06,3室1厅1卫
98㎡,顺义,40.117154,116.559953,6000,朝南 北,整租,后沙峪,距离15号线-后沙峪950m,2019-01-12,2室2厅1卫
42㎡,顺义,40.128078,116.659766,2900,朝南,建新南区,顺义城,距离15号线-顺义901m,2019-03-05,1室1厅1卫
145㎡,顺义,40.031531,116.636725,4500,朝南,整租,李桥,,2019-01-08,3室1厅2卫
34㎡,顺义,40.031538,116.632799,2400,朝东 南,整租,李桥,,2019-01-05,1室0厅1卫
75㎡,顺义,40.107876,116.554715,3800,朝南 北,裕祥花园,后沙峪,,2018-12-31,2室1厅1卫
62㎡,顺义,40.128078,116.659766,3700,朝南,整租,顺义城,距离15号线-顺义901m,2019-01-02,2室1厅1卫
59㎡,顺义,40.120667,116.660144,3200,朝南 北,整租,顺义城,,2018-12-28,2室1厅1卫
132㎡,顺义,40.189938,116.664815,5000,朝南 北,整租,马坡,,2019-01-05,3室1厅2卫
60㎡,顺义,40.120667,116.660144,3100,朝南 北,整租,顺义城,,2018-12-30,2室1厅1卫
89㎡,顺义,40.186753,116.665923,4700,朝南 北,整租,马坡,,2018-12-24,3室2厅1卫
91㎡,顺义,40.124882,116.673595,3500,朝南 北,整租,顺义城,,2018-12-28,2室1厅1卫
102㎡,顺义,40.124616,116.54955,3800,朝南 北,整租,后沙峪,,2018-12-24,3室1厅1卫
67㎡,顺义,40.112912,116.561056,4200,朝南 北,整租,后沙峪,,2018-12-19,1室1厅1卫
87㎡,顺义,40.037646,116.675955,3450,朝南 北,整租,顺义其它,,2018-12-16,2室1厅1卫
105㎡,顺义,40.11204,116.683699,4200,朝南 北,整租,顺义城,,2018-12-21,3室1厅1卫
91㎡,顺义,40.180093,116.655693,3300,朝南 北,整租,马坡,,2018-12-14,3室1厅1卫
97㎡,顺义,40.127185,116.683117,4500,朝南,整租,顺义城,,2018-12-14,2室1厅1卫
86㎡,顺义,40.190146,116.669984,3600,朝南,鲁能7号院颐景溪园,马坡,,2018-12-16,2室1厅1卫
98㎡,顺义,40.129754,116.678194,5500,朝南 北,整租,顺义城,,2018-12-22,3室1厅1卫
150㎡,顺义,40.087052,116.722221,4500,朝南 北,整租,顺义其它,,2018-12-19,3室2厅2卫
129㎡,顺义,40.11204,116.683699,4600,朝南 北,整租,顺义城,,2018-12-11,4室1厅2卫
108㎡,顺义,40.037801,116.63386,4000,朝南 北,整租,李桥,,2018-12-09,3室2厅1卫
104㎡,顺义,40.143448,116.639934,4500,朝南 北,整租,顺义城,,2018-12-08,2室2厅1卫
108㎡,顺义,40.037801,116.63386,4200,朝南 北,整租,李桥,,2018-12-14,3室2厅1卫
136㎡,顺义,40.124616,116.54955,5500,朝南 北,整租,后沙峪,,2018-12-04,3室2厅2卫
86㎡,顺义,40.113345,116.668841,3350,朝南 北,整租,顺义城,,2018-12-09,2室1厅1卫
60㎡,顺义,40.120667,116.660144,2900,朝南 北,整租,顺义城,,2018-12-12,1室1厅1卫
75㎡,顺义,40.180564,116.661432,3000,朝南 北,整租,马坡,,2018-12-07,1室2厅1卫
54㎡,顺义,40.099551,116.541069,5000,朝北,整租,后沙峪,,2019-02-28,1房间1卫
47㎡,顺义,40.093258,116.548519,8000,朝南,整租,后沙峪,距离15号线-花梨坎1194m,2019-02-28,1房间0卫
93㎡,顺义,40.124616,116.54955,4000,朝南 北,整租,后沙峪,,2019-02-24,2室1厅1卫
147㎡,顺义,40.117154,116.559953,17000,朝南 北,江山赋,后沙峪,距离15号线-后沙峪950m,2019-02-21,3室2厅2卫
86㎡,顺义,40.190146,116.669984,4000,朝南,鲁能7号院颐景溪园,马坡,,2019-03-07,2室1厅1卫
69㎡,顺义,40.113182,116.545663,4000,朝南,整租,后沙峪,,2019-02-23,1室1厅1卫
306㎡,顺义,40.087744,116.516835,35000,朝东 南 西 北,整租,中央别墅区,,2019-03-07,4室3厅4卫
85㎡,顺义,40.113345,116.668841,3800,朝南 北,整租,顺义城,,2018-12-04,2室1厅1卫
97㎡,顺义,40.127539,116.678491,3900,朝南 北,整租,顺义城,,2019-02-26,3室1厅1卫
111㎡,顺义,40.127539,116.678491,4100,朝南 北,整租,顺义城,,2019-03-06,3室1厅1卫
92㎡,顺义,40.162058,116.555729,5000,朝南 北,整租,顺义其它,,2019-03-01,2室1厅1卫
73㎡,顺义,40.123965,116.688628,3200,朝南 北,整租,顺义城,,2019-03-05,2室1厅1卫
91㎡,顺义,40.113521,116.555368,5400,朝南 北,双裕花园西区,后沙峪,,2019-02-20,2室2厅1卫
60㎡,顺义,40.107876,116.554715,4000,朝南,整租,后沙峪,,2019-03-03,1室1厅1卫
89㎡,顺义,40.125799,116.654682,4500,朝东 西,整租,顺义城,,2019-03-01,2室1厅1卫
76㎡,顺义,40.120667,116.660144,3500,朝东 南,整租,顺义城,,2019-02-26,3室1厅1卫
57㎡,顺义,40.125799,116.654682,3500,朝东 西,怡馨家园,顺义城,,2019-02-19,1室1厅1卫
100㎡,顺义,40.183199,116.669568,3800,朝南 北,整租,马坡,,2019-02-19,3室1厅1卫
85㎡,顺义,40.037646,116.675955,3600,朝南,整租,顺义其它,,2019-02-20,2室1厅1卫
48㎡,顺义,40.031531,116.636725,2600,朝南,整租,李桥,,2019-02-24,1室1厅1卫
76㎡,顺义,40.180093,116.655693,3200,朝南 北,佳和宜园,马坡,,2019-02-19,2室1厅1卫
91㎡,顺义,40.180093,116.655693,3300,朝南 北,佳和宜园,马坡,,2019-02-19,3室1厅1卫
70㎡,顺义,40.129754,116.678194,3500,朝南 北,整租,顺义城,,2019-02-20,2室1厅1卫
137㎡,顺义,40.052848,116.594416,6000,朝南,整租,首都机场,,2019-02-20,2室1厅2卫
75㎡,顺义,40.110591,116.697838,4100,朝南 北,整租,顺义城,,2019-02-18,3室2厅2卫
148㎡,顺义,40.037646,116.675955,5100,朝南 北,整租,顺义其它,,2019-02-17,3室2厅2卫
124㎡,顺义,40.143448,116.639934,5100,朝南 北,整租,顺义城,,2019-02-15,3室1厅2卫
104㎡,顺义,40.11204,116.683699,4000,朝南 北,整租,顺义城,,2019-02-13,3室1厅2卫
91㎡,顺义,40.183199,116.669568,3500,朝南 北,金宝城北区,马坡,,2019-02-12,2室1厅1卫
65㎡,顺义,40.120667,116.660144,3000,朝南 北,仓上小区,顺义城,,2019-02-20,2室1厅1卫
66㎡,顺义,40.123965,116.688628,3000,朝南 西 北,整租,顺义城,,2019-02-13,2室1厅1卫
68㎡,顺义,40.144305,116.649091,3600,朝南 北,整租,顺义城,距离15号线-石门1108m,2019-02-21,2室1厅1卫
77㎡,顺义,40.116557,116.673834,3000,朝南 北,整租,顺义城,,2019-02-11,2室1厅1卫
141㎡,顺义,40.114005,116.684752,2500,朝南 北,港馨家园福景苑,顺义城,,2019-01-28,3室1厅2卫
81㎡,顺义,40.107876,116.554715,4500,朝南 北,整租,后沙峪,,2019-01-25,2室1厅1卫
114㎡,顺义,40.125799,116.654682,5600,朝南 北,整租,顺义城,,2019-02-13,3室1厅1卫
111㎡,顺义,40.186753,116.665923,5200,朝南 北,香悦四季,马坡,,2019-01-23,3室1厅2卫
91㎡,顺义,40.183199,116.669568,4000,朝南,金宝城北区,马坡,,2019-01-18,2室1厅1卫
93㎡,顺义,40.183199,116.669568,4000,朝南 北,整租，金宝花园北区，南北通透两居室，随时可看,马坡,,2019-01-19,2室1厅1卫
92㎡,顺义,40.183199,116.669568,3500,朝南 北,整租,马坡,,2019-01-21,3室1厅1卫
106㎡,顺义,40.127539,116.678491,4600,朝南 北,整租,顺义城,,2019-01-17,3室1厅1卫
72㎡,顺义,40.118729,116.670101,3400,朝南 北,整租,顺义城,,2019-01-17,2室1厅1卫
87㎡,顺义,40.137953,116.639323,4300,朝南 北,整租,顺义城,距离15号线-石门747m,2019-01-17,2室1厅1卫
56㎡,顺义,40.128078,116.659766,3500,朝南 北,整租,顺义城,距离15号线-顺义901m,2019-01-17,2室1厅1卫
168㎡,顺义,40.116654,116.554991,8000,朝南 北,整租,后沙峪,,2019-01-16,2室2厅2卫
98㎡,顺义,40.147875,116.658337,4000,朝南 北,整租,顺义城,,2019-01-13,3室1厅1卫
60㎡,顺义,40.123965,116.688628,2600,朝南 北,整租,顺义城,,2019-01-13,1室1厅1卫
92㎡,顺义,40.183199,116.669568,3400,朝南 北,金宝城北区,马坡,,2019-01-12,2室2厅1卫
110㎡,顺义,40.087052,116.722221,2500,朝南 北,东方太阳城,顺义其它,,2019-01-11,2室2厅1卫
86㎡,顺义,40.189702,116.658326,4200,朝南 北,北辰墅院1900,马坡,,2019-01-12,2室1厅1卫
65㎡,顺义,40.116557,116.673834,3000,朝南 北,整租,顺义城,,2019-01-10,1室1厅1卫
138㎡,顺义,40.087052,116.722221,6800,朝南 北,整租,顺义其它,,2019-01-09,3室2厅2卫
96㎡,顺义,40.113345,116.668841,3700,朝南 北,石园南区,顺义城,,2019-01-26,3室1厅1卫
125㎡,顺义,40.14532,116.659297,4500,朝南 北,双兴南区,顺义城,距离15号线-顺义853m,2019-01-12,3室1厅1卫
57㎡,顺义,40.099551,116.541069,7000,朝南,整租,后沙峪,,2019-03-12,2房间1卫
108㎡,顺义,40.037801,116.63386,4000,朝南 北,整租,李桥,,2019-01-12,3室2厅1卫
77㎡,顺义,40.117154,116.559953,5500,朝南 北,整租,后沙峪,距离15号线-后沙峪950m,2019-01-09,2室1厅1卫
69㎡,顺义,40.123965,116.688628,3000,朝南 北,整租,顺义城,,2019-01-06,1室1厅1卫
47㎡,顺义,40.093026,116.671838,3300,朝东,中国铁建顺鑫汇,顺义其它,,2019-03-10,2房间1卫
91㎡,顺义,40.111765,116.564988,6000,朝南 北,整租,后沙峪,,2019-01-06,2室1厅1卫
59㎡,顺义,40.099551,116.541069,6000,朝北,整租,后沙峪,,2019-03-10,1房间1卫
53㎡,顺义,40.108073,116.564402,5500,朝西,北京方糖,后沙峪,,2019-03-08,2房间2卫
46㎡,顺义,40.093258,116.548519,9000,朝北,整租,后沙峪,距离15号线-花梨坎1194m,2019-03-09,4房间2卫
60㎡,顺义,40.12395,116.569194,6000,朝东南,整租,后沙峪,,2019-03-07,3房间2卫
72㎡,顺义,40.12395,116.569194,7000,朝南,国门智慧城,后沙峪,,2019-03-12,4房间2卫
157㎡,顺义,40.186753,116.665923,8000,朝南 北,香悦四季,马坡,,2019-03-23,4室2厅3卫
42㎡,顺义,40.081257,116.637984,4500,朝西,整租,顺义其它,,2019-03-01,3房间2卫
58㎡,顺义,40.134877,116.605239,3300,朝南,东亚首航国际,顺义其它,距离15号线-南法信914m,2019-03-04,2房间1卫
41㎡,顺义,40.134877,116.605239,3000,朝西,东亚首航国际,顺义其它,距离15号线-南法信914m,2019-03-03,1房间1卫
46㎡,顺义,40.093258,116.548519,5800,朝北,整租,后沙峪,距离15号线-花梨坎1194m,2019-03-09,2房间1卫
100㎡,顺义,40.117154,116.559953,16000,朝南 北,江山赋,后沙峪,距离15号线-后沙峪950m,2019-03-03,4室2厅3卫
94㎡,顺义,40.085665,116.546902,8500,朝南,整租,中央别墅区,,2019-03-06,3房间1卫
43㎡,顺义,40.12395,116.569194,4500,朝北,整租,后沙峪,,2019-03-01,3房间2卫
40㎡,顺义,40.134877,116.605239,3000,朝西,东亚首航国际,顺义其它,距离15号线-南法信914m,2019-03-01,1房间1卫
58㎡,顺义,40.12408,116.563472,4300,朝东,东亚创展国际,后沙峪,距离15号线-后沙峪1162m,2019-03-04,3房间1卫
77㎡,顺义,40.12395,116.569194,6000,朝南,整租,后沙峪,,2019-03-05,4房间2卫
38㎡,顺义,40.12408,116.563472,3300,朝东,整租,后沙峪,距离15号线-后沙峪1162m,2019-03-03,1房间1卫
66㎡,顺义,40.12395,116.569194,5500,朝南,整租,后沙峪,,2019-03-15,4房间2卫
41㎡,顺义,40.134877,116.605239,2800,朝西,东亚首航国际,顺义其它,距离15号线-南法信914m,2019-03-13,1房间1卫
59㎡,顺义,40.108073,116.564402,6000,朝东 南,整租,后沙峪,,2019-03-03,3房间2卫
103㎡,顺义,40.031531,116.636725,3500,朝南 北,樱花园一区,李桥,,2019-03-09,2室1厅1卫
70㎡,顺义,40.12395,116.569194,7200,朝南,国门智慧城,后沙峪,,2019-03-01,4房间2卫
91㎡,顺义,40.114033,116.557842,7000,朝南 北,明德家园,后沙峪,,2019-02-27,2室1厅1卫
66㎡,顺义,40.037646,116.675955,3100,朝南 北,整租,顺义其它,,2019-02-20,1室1厅1卫
58㎡,顺义,40.12408,116.563472,4200,朝南,整租,后沙峪,距离15号线-后沙峪1162m,2019-03-02,3房间1卫
113㎡,顺义,40.099551,116.541069,10000,朝东北,整租,后沙峪,,2019-03-07,4房间1卫
38㎡,顺义,40.12408,116.563472,3200,朝西,整租,后沙峪,距离15号线-后沙峪1162m,2019-03-06,1房间1卫
97㎡,顺义,40.087052,116.722221,4600,朝南 北,整租,顺义其它,,2019-02-22,2室2厅1卫
61㎡,顺义,40.093258,116.548519,6500,朝西,整租,后沙峪,距离15号线-花梨坎1194m,2019-03-07,4房间2卫
74㎡,顺义,40.147758,116.660013,3800,朝南 北,双兴北区,顺义城,,2019-03-01,2室1厅1卫
114㎡,顺义,40.11204,116.683699,4000,朝南 北,港馨家园西区,顺义城,,2019-02-19,3室1厅1卫
113㎡,顺义,40.103325,116.541005,6600,朝南 北,三山新新家园,后沙峪,,2019-02-15,3室1厅1卫
120㎡,顺义,40.21128,116.676506,4500,朝南,龙湖香醍漫步四区南区,马坡,,2019-02-16,3室1厅2卫
60㎡,顺义,40.12408,116.563472,4000,朝南,整租,后沙峪,距离15号线-后沙峪1162m,2019-02-17,2房间1卫
90㎡,顺义,40.130253,116.653551,5800,朝南 北,红杉一品,顺义城,距离15号线-石门977m,2019-02-16,3室1厅2卫
80㎡,顺义,40.127539,116.678491,3700,朝南 北,整租,顺义城,,2019-02-16,2室1厅1卫
138㎡,顺义,40.186753,116.665923,8000,朝南 北,香悦四季,马坡,,2019-02-14,4室2厅2卫
82㎡,顺义,40.110054,116.560168,5600,朝南 北,整租,后沙峪,,2019-02-14,2室2厅1卫
48㎡,顺义,40.117154,116.559953,3200,朝东,整租,后沙峪,距离15号线-后沙峪950m,2019-02-13,1房间1卫
90㎡,顺义,40.107876,116.554715,5000,朝南 北,整租,后沙峪,,2019-01-31,3室1厅1卫
112㎡,顺义,40.110054,116.560168,6000,朝南 北,整租,后沙峪,,2019-02-20,3室2厅1卫
114㎡,顺义,40.11204,116.683699,4300,朝南 北,港馨家园西区,顺义城,,2019-01-30,3室1厅1卫
104㎡,顺义,40.136141,116.625955,4800,朝南 北,华英园,顺义其它,距离15号线-南法信620m,2019-02-12,3室1厅1卫
61㎡,顺义,40.137845,116.625568,3500,朝西,整租,顺义其它,距离15号线-南法信730m,2019-02-25,1房间1卫
108㎡,顺义,40.110591,116.697838,4000,朝南 北,港馨家园东区,顺义城,,2019-01-30,3室1厅1卫
67㎡,顺义,40.137845,116.625568,3900,朝南,焦各庄街2号院,顺义其它,距离15号线-南法信730m,2019-01-17,2房间1卫
83㎡,顺义,40.147758,116.660013,4100,朝南 北,双兴北区，诚心出租，看房方便，价格能聊,顺义城,,2019-01-13,2室1厅1卫
92㎡,顺义,40.118729,116.670101,3800,朝南 北,整租,顺义城,,2019-01-16,3室1厅1卫
128㎡,顺义,40.037646,116.675955,4500,朝南 北,整租,顺义其它,,2019-01-13,3室1厅1卫
222㎡,顺义,40.113521,116.555368,13000,朝南 北,整租,后沙峪,,2019-01-13,4室2厅2卫
136㎡,顺义,40.064603,116.568704,17000,朝南 北,万通天竺新新家园,天竺,,2019-01-05,3室2厅2卫
77㎡,顺义,40.078165,116.543168,8500,朝东南,整租,中央别墅区,,2019-01-05,2室1厅1卫
146㎡,顺义,40.116654,116.554991,9800,朝南 北,整租,后沙峪,,2019-01-02,3室2厅2卫
64㎡,顺义,40.093258,116.548519,7000,朝西,整租,后沙峪,距离15号线-花梨坎1194m,2019-01-04,3房间2卫
129㎡,顺义,40.147875,116.658337,5500,朝南 北,龙府花园,顺义城,,2019-01-02,3室2厅2卫
223㎡,顺义,40.099551,116.541069,35000,朝南 北,整租,后沙峪,,2018-12-03,4室2厅3卫
64㎡,顺义,40.048301,116.599448,3000,朝南 北,整租,首都机场,,2018-12-06,2室1厅1卫
113㎡,顺义,40.116654,116.554991,8000,朝南 北,整租,后沙峪,,2018-12-13,2室1厅1卫
135㎡,顺义,40.113521,116.555368,6500,朝南 北,整租,后沙峪,,2018-12-07,3室1厅1卫
128㎡,顺义,40.037646,116.675955,5000,朝南 北,整租,顺义其它,,2018-12-14,3室1厅1卫
58㎡,顺义,40.116534,116.669988,3600,朝南 北,整租,顺义城,,2018-12-04,1室1厅1卫
73㎡,顺义,40.078165,116.543168,6500,朝南,整租,中央别墅区,,2018-12-09,2室1厅1卫
113㎡,顺义,40.123469,116.693092,3800,朝西南 西,整租,顺义城,,2018-12-01,2室1厅1卫
118㎡,顺义,40.099551,116.541069,14000,朝南 北,整租,后沙峪,,2018-11-27,3室2厅2卫
60㎡,顺义,40.123965,116.688628,2800,朝南 北,整租,顺义城,,2018-11-18,1室1厅1卫
301㎡,顺义,40.099551,116.541069,43000,朝南 西 北,整租,后沙峪,,2018-11-24,4室2厅3卫
72㎡,顺义,40.128078,116.659766,4000,朝南 北,整租,顺义城,距离15号线-顺义901m,2018-11-20,2室1厅1卫
217㎡,顺义,40.087052,116.722221,8500,朝南 北,整租,顺义其它,,2018-11-30,4室3厅2卫
123㎡,顺义,40.087052,116.722221,5800,朝南 北,整租,顺义其它,,2018-11-25,3室2厅2卫
87㎡,顺义,40.209575,116.666246,5000,朝南,整租,马坡,,2018-11-17,3室1厅2卫
48㎡,顺义,40.180093,116.655693,2800,朝南,佳和宜园,马坡,,2018-11-25,1室1厅1卫
75㎡,顺义,40.110591,116.697838,4500,朝南 北,港馨家园东区,顺义城,,2018-11-15,3室2厅2卫
174㎡,顺义,40.113521,116.555368,7500,朝南 北,整租,后沙峪,,2019-01-11,3室1厅2卫
61㎡,顺义,40.143945,116.656627,3100,朝南,整租,顺义城,,2018-11-17,2室1厅1卫
109㎡,顺义,40.066974,116.571828,6200,朝南 北,整租,天竺,,2018-11-10,3室2厅1卫
94㎡,顺义,40.031538,116.632799,3800,朝南 北,整租,李桥,,2018-11-17,2室2厅1卫
93㎡,顺义,40.129754,116.678194,4300,朝南,整租,顺义城,,2019-03-03,2室1厅1卫
146㎡,顺义,40.180564,116.661432,4300,朝南 北,整租,马坡,,2019-01-09,3室2厅2卫
35㎡,顺义,40.031538,116.632799,2400,朝南,整租,李桥,,2019-01-11,1室0厅1卫
84㎡,顺义,40.147758,116.660013,4000,朝南 北,双兴北区,顺义城,,2019-03-21,2室1厅1卫
100㎡,顺义,40.109238,116.637901,20000,朝北,金地未未来,顺义其它,,2019-03-21,1房间1卫
153㎡,顺义,40.110054,116.560168,12000,朝南 北,整租,后沙峪,,2018-11-04,4室2厅2卫
81㎡,顺义,40.14532,116.659297,4000,朝南,整租,顺义城,距离15号线-顺义853m,2019-01-06,2室1厅1卫
96㎡,顺义,40.212794,116.671037,4000,朝南 北,整租,马坡,,2018-11-04,2室2厅1卫
95㎡,顺义,40.037801,116.63386,3600,朝南 北,整租,李桥,,2019-01-25,2室2厅1卫
73㎡,顺义,40.123965,116.688628,3200,朝南 北,整租,顺义城,,2019-01-09,2室1厅1卫
103㎡,顺义,40.031531,116.636725,3000,朝南 北,整租,李桥,,2018-11-02,3室1厅1卫
38㎡,顺义,40.12408,116.563472,3200,朝西,整租,后沙峪,距离15号线-后沙峪1162m,2019-03-20,1房间1卫
